Epoch	Time(sec)	Loss_dev	Loss_train	R2_dev	R2_train
78	555.8211553329893	52.009864032268524	214.90091985464096	-0.3282710313796997	-0.21883893013000488
79	564.7163380410057	46.90353474020958	214.45175662636757	-0.30725061893463135	-0.2111886739730835
80	573.3436723329942	47.445551216602325	207.42272007465363	-0.2705730199813843	-0.15976524353027344
81	581.3896496660018	46.955084443092346	209.37343221902847	-0.2651338577270508	-0.14712822437286377
82	590.0499377909873	47.60306340456009	209.2678211927414	-0.33614468574523926	-0.2038745880126953
83	599.4878923750075	46.74713796377182	203.17775589227676	-0.2580995559692383	-0.12635672092437744
84	607.9365971249936	47.16878533363342	207.97147941589355	-0.26487207412719727	-0.14552414417266846
85	616.8966177910042	46.87245923280716	206.32772195339203	-0.2698960304260254	-0.16378414630889893
86	625.2437266249908	46.81089174747467	209.76358473300934	-0.22570955753326416	-0.12582933902740479
87	634.4810525829962	46.78001696616411	202.20423930883408	-0.2876983880996704	-0.17753100395202637
88	643.2206258749939	46.87292206287384	205.45257836580276	-0.18496108055114746	-0.07202684879302979
89	652.5708541659988	45.89198637008667	211.29874229431152	-0.4230794906616211	-0.27219974994659424
90	661.3811353750061	46.77664190530777	201.60643607378006	-0.28964877128601074	-0.17354941368103027
91	671.2490955829853	48.84745842218399	201.7565478682518	-0.24551820755004883	-0.14001286029815674
92	679.8511737909866	44.354017458856106	200.48752468824387	-0.19190359115600586	-0.07572674751281738
93	689.7074598750041	46.91365659236908	202.226340174675	-0.193375825881958	-0.08434319496154785
94	698.8779427080008	44.856990814208984	198.06840473413467	-0.1390376091003418	-0.04724740982055664
95	708.3936347909912	46.20339220762253	196.63746976852417	-0.14128649234771729	-0.04893827438354492
96	718.6193541660032	44.905698001384735	196.67904829978943	-0.12556672096252441	-0.01452946662902832
97	727.64633649998	46.013702034950256	196.28854221105576	-0.24741339683532715	-0.1421598196029663
98	736.4954857910052	45.78895139694214	195.83708795905113	-0.14038681983947754	-0.03556478023529053
99	745.5526942079887	47.74900734424591	198.2946424484253	-0.2522435188293457	-0.15193212032318115
100	754.290403166	43.01444774866104	194.8822658956051	-0.2261255979537964	-0.11594617366790771
