Epoch	Time(sec)	Loss_dev	Loss_train	R2_dev	R2_train
1	7.090050916012842	396.0271999835968	468.24821507930756	-4.880287170410156	-4.318815231323242
2	14.810444416012615	85.9747724533081	350.1101655960083	-2.888293504714966	-2.4482345581054688
3	22.07424612500472	92.41884219646454	328.8053521513939	-2.1956546306610107	-1.974086046218872
4	29.251246500003617	77.93418061733246	302.71382558345795	-2.004884958267212	-1.667053461074829
5	36.063304958021035	66.13866603374481	288.741722881794	-1.5893878936767578	-1.4561254978179932
6	43.020309750019806	63.554922342300415	278.6852692961693	-1.0594274997711182	-0.9861503839492798
7	49.98532845801674	57.81566494703293	269.83666414022446	-0.6271748542785645	-0.46488213539123535
8	56.82078970799921	61.738825380802155	245.88237088918686	-0.5838792324066162	-0.4007178544998169
9	63.5488170000026	59.66150176525116	241.24840062856674	-0.8021749258041382	-0.5755225419998169
10	70.19189975000336	55.669669806957245	249.76958030462265	-0.4957238435745239	-0.3788665533065796
11	77.43971020801109	55.47079414129257	230.7408236861229	-0.4685325622558594	-0.3369710445404053
12	84.44077308301348	50.24620300531387	233.6935611963272	-0.17382478713989258	-0.11183130741119385
13	91.11985775001813	48.07972450181842	222.11727499961853	-0.0225064754486084	0.05416983366012573
14	97.89376529099536	53.423013269901276	225.60855847597122	-0.1406254768371582	-0.08770930767059326
15	104.66036612499738	47.9546902179718	226.26444721221924	-0.2125530242919922	-0.13438177108764648
16	111.25083404101315	47.129924178123474	208.74598774313927	-0.31725406646728516	-0.19505393505096436
17	118.12261099999887	45.73298865556717	200.59508609771729	-0.056574344635009766	0.03623455762863159
18	125.11675312501029	43.91034883260727	200.115372300148	-0.24668240547180176	-0.2409818172454834
19	132.27700995802297	46.33766493201256	195.4805907011032	-0.29633092880249023	-0.24976766109466553
20	139.39733154099667	45.30160295963287	198.17506116628647	0.027770400047302246	0.10726034641265869
21	146.5288772910135	44.30264604091644	194.26043862104416	0.03385883569717407	0.1302303671836853
22	153.4200895410031	39.557690382003784	184.0399928689003	0.07335197925567627	0.16742479801177979
23	161.1808239580132	42.240887105464935	186.41733548045158	0.17407244443893433	0.23921704292297363
24	168.83081620800658	38.27402803301811	185.53952571749687	0.07347989082336426	0.11521810293197632
25	175.89838041600888	38.134284764528275	176.2216747701168	0.0012537240982055664	0.11008024215698242
26	183.10242166600074	39.470509111881256	178.12705487012863	0.15713930130004883	0.2011784315109253
27	190.2739741250116	38.97045797109604	175.3238235116005	0.1950700283050537	0.2615610957145691
28	197.74580287499703	37.98399132490158	171.28207433223724	0.28868526220321655	0.34515440464019775
29	205.13403379102238	39.11266899108887	170.03077831864357	0.3414750099182129	0.3859003186225891
30	213.83011408301536	39.184593081474304	168.7213413119316	0.19981491565704346	0.26110756397247314
31	221.65253395799664	36.28422927856445	164.93818700313568	0.22295665740966797	0.24400854110717773
32	228.86964012501994	37.91254460811615	160.57424968481064	0.3720908761024475	0.4096273183822632
33	235.9960804580187	35.02303320169449	159.34466522932053	0.4185313582420349	0.43494415283203125
34	242.98689658299554	34.625978887081146	154.47232368588448	0.34450650215148926	0.3981456160545349
35	250.5980575410067	35.14861673116684	157.6779042184353	0.2791407108306885	0.3464270234107971
36	259.4736347080034	38.37420701980591	154.3325876891613	0.45770782232284546	0.4921426773071289
37	267.0252667909954	35.105246782302856	152.90180358290672	0.26907092332839966	0.29162901639938354
38	274.614216957998	38.49898684024811	152.8864957690239	0.3111252188682556	0.3726644515991211
39	282.008755916002	37.74156326055527	148.0198057591915	0.27881574630737305	0.31752896308898926
40	289.0339513750223	33.96758675575256	145.79672646522522	0.3714146018028259	0.4192165732383728
41	296.25915820800583	32.50591751933098	145.2595475614071	0.4521341919898987	0.4796156883239746
42	304.28804395801853	32.5151142179966	143.9010329246521	0.39622634649276733	0.43306541442871094
43	311.62110625000787	31.85340628027916	149.60332894325256	0.3034557104110718	0.33458226919174194
44	319.6820290000178	30.93030172586441	140.77021253108978	0.40177255868911743	0.4559265971183777
45	326.78410995801096	32.45618525147438	141.96734848618507	0.34965991973876953	0.38812142610549927
46	333.76036650000606	31.813205182552338	147.02536633610725	0.4176112413406372	0.4456571936607361
47	341.1608084580221	29.803623735904694	136.45938223600388	0.5107322931289673	0.5256813764572144
48	348.69071983301546	30.511234670877457	136.64668756723404	0.4669566750526428	0.5049096345901489
49	356.13484216600773	31.164186626672745	138.1734235584736	0.48364561796188354	0.5146608352661133
50	363.70706766602234	29.045511482749134	130.17756497859955	0.42509377002716064	0.45743709802627563
51	371.5529612910177	29.310121178627014	133.39364504814148	0.46492481231689453	0.4863271117210388
52	378.98028970800806	29.602912664413452	132.6748486161232	0.409118115901947	0.44899123907089233
53	386.15714537500753	30.851213037967682	138.45237238705158	0.5096862316131592	0.524686872959137
54	393.4802140830143	28.700880616903305	130.68423730134964	0.49543261528015137	0.5152381658554077
55	400.9293337080162	30.93001002073288	130.0824363231659	0.39528095722198486	0.41531920433044434
56	408.4579655410198	29.06531098484993	127.98282319307327	0.5488526821136475	0.5846590995788574
57	416.0741945830232	29.085458509624004	128.42581889033318	0.4129939079284668	0.44304603338241577
58	423.7277461659978	29.146377444267273	127.54261070489883	0.5156806707382202	0.5495311617851257
59	431.5942424160021	29.24936082959175	129.64818015694618	0.5883481502532959	0.5984888076782227
60	439.4363706250151	27.158904522657394	126.1555127799511	0.5048919916152954	0.5251156091690063
61	447.1225855000084	29.723607033491135	123.02567628026009	0.546370267868042	0.5724322199821472
62	454.75851591600804	26.162376791238785	122.97294929623604	0.5094388723373413	0.5286726951599121
63	462.4055907500151	26.73994790017605	121.55834756791592	0.510238528251648	0.5270839929580688
64	470.0953569160192	27.006735771894455	120.49330723285675	0.5429091453552246	0.5696682929992676
65	478.0704820000101	25.47966566681862	118.96178072690964	0.5784889459609985	0.5912376642227173
66	486.4220694579999	27.1213319003582	134.57884567975998	0.5061519145965576	0.5281001329421997
67	496.3499274160131	25.201985001564026	118.18226045370102	0.577491044998169	0.5932040214538574
68	504.6809260410082	24.859376803040504	117.85412520170212	0.6037726402282715	0.6158573627471924
69	512.489457290998	25.676518350839615	115.8758729994297	0.5779460668563843	0.6002480983734131
70	520.5657361659978	25.248684108257294	112.17940762639046	0.5805901885032654	0.6076759696006775
71	528.5296460410173	24.46552735567093	114.88601306080818	0.560418963432312	0.5860836505889893
72	536.822751041007	24.72144515812397	114.72342067956924	0.562799334526062	0.5940905213356018
73	544.680933124997	24.280238315463066	111.41598829627037	0.5514707565307617	0.5769091844558716
74	553.0101472910028	23.555787086486816	112.1559898853302	0.5754362940788269	0.602561354637146
75	560.7824392500042	24.387650042772293	114.16599442064762	0.612902045249939	0.6320576667785645
76	569.4055939160171	24.54570983722806	110.64998054504395	0.5968002080917358	0.618881106376648
77	577.2783896250185	23.631648264825344	110.30244736373425	0.6026325225830078	0.6206040382385254
78	584.9953995830147	26.549426585435867	115.29558196663857	0.604041576385498	0.6274269819259644
79	592.4817741250154	25.394598871469498	109.97341129183769	0.6003304719924927	0.6124260425567627
80	600.0311189159984	23.240751087665558	107.69396042823792	0.6042241454124451	0.6199103593826294
81	607.5805993750109	22.927167654037476	108.35295188426971	0.5319070816040039	0.5542318820953369
82	615.6362267080112	24.780990093946457	106.65851241350174	0.6295303702354431	0.6588187217712402
83	623.1363562910119	23.575470864772797	102.7243208438158	0.6184266805648804	0.6310014128684998
84	631.3994704160141	22.76139008998871	106.84255868196487	0.6444761157035828	0.6528441309928894
85	639.1689864160144	21.959883596748114	103.93012098968029	0.6067936420440674	0.6258032321929932
86	647.3350807910028	23.485269337892532	107.04130633175373	0.6497722864151001	0.6589370369911194
87	655.2128188330098	22.237333953380585	103.4318796992302	0.6416434645652771	0.6571691036224365
88	662.9269550410099	24.2606902718544	104.53539633750916	0.6494079828262329	0.6680625081062317
89	670.8347476250201	22.49704611301422	103.7066555917263	0.6383628249168396	0.65648353099823
90	678.939814790996	22.345574378967285	100.52752135694027	0.6371235847473145	0.6551494002342224
91	686.7396366659959	22.494607269763947	100.28328095376492	0.6148180961608887	0.6187676191329956
92	694.4260389580159	20.878769740462303	99.81989768147469	0.6407347917556763	0.6465964913368225
93	702.1411549159966	21.274723172187805	100.66752725839615	0.6582356691360474	0.6715339422225952
94	709.7808744159993	20.82808817923069	98.40149334073067	0.6663342714309692	0.6834378242492676
95	717.3818135409965	21.765002697706223	104.61524745821953	0.5783238410949707	0.5941777229309082
96	724.9539805410022	23.448015987873077	99.64174804091454	0.6438524127006531	0.6581464409828186
97	732.8638394580048	22.002564884722233	97.15228343009949	0.6076995134353638	0.6256577372550964
98	740.5858924580098	22.481670930981636	97.5973619222641	0.6728531122207642	0.6882383823394775
99	748.1567560830154	21.792960211634636	97.58222605288029	0.6374261379241943	0.6570956707000732
100	755.7467590410088	20.706302374601364	96.12124148011208	0.6377419233322144	0.6506844758987427
101	763.438026541	22.028704464435577	99.080456122756	0.6811878681182861	0.6906193494796753
102	771.165640250023	20.43006330728531	94.46605432033539	0.6920127272605896	0.7075247168540955
103	778.942199208017	20.838737413287163	94.42823715507984	0.6811988353729248	0.6967371702194214
104	786.7207916250045	20.157384902238846	95.33231417834759	0.7129632234573364	0.714719295501709
105	795.0289347910148	19.966956987977028	93.2470234632492	0.6968361139297485	0.7058215141296387
106	802.7979654580122	19.14613861590624	92.22652941942215	0.6649792790412903	0.6835858821868896
107	810.5280210410128	20.74306893348694	96.18916836380959	0.6919841766357422	0.70392245054245
108	818.3718562500144	19.617421101778746	91.31933550536633	0.7008147239685059	0.715474009513855
109	826.1766629159974	19.817108780145645	93.60781875252724	0.6874765157699585	0.6994988918304443
110	833.8906372910133	19.023250073194504	91.18644650280476	0.6843467950820923	0.6989708542823792
111	841.6260518750059	19.45344116538763	89.37567953765392	0.6865440607070923	0.6998933553695679
112	849.3763362080208	19.566714897751808	92.06453374028206	0.7035892009735107	0.7124361991882324
113	857.5882820830157	18.673455268144608	89.4315953552723	0.6802773475646973	0.6968921422958374
114	865.3521385000204	18.926926486194134	90.7738997489214	0.6958556175231934	0.7065097093582153
115	873.0553464160184	19.44608461856842	90.08750626444817	0.7008693814277649	0.703103244304657
116	880.8365837500023	18.96528470516205	88.08913362026215	0.7162134647369385	0.7252342700958252
117	888.6048224999977	18.714558243751526	87.49447052180767	0.7056944370269775	0.711658775806427
118	897.0034631250019	19.771362766623497	89.47001679241657	0.6979844570159912	0.7111806869506836
119	905.5975052500144	18.62077185511589	89.66200657188892	0.7001982927322388	0.7159217000007629
120	914.1391360410198	19.482523560523987	85.58190095424652	0.7347583770751953	0.7469071745872498
121	921.9787091659964	18.474742129445076	86.90595233440399	0.6825746297836304	0.6990486979484558
122	929.7732343749958	18.32301115989685	85.39934392273426	0.7080388069152832	0.7199194431304932
123	937.6654315000051	18.28141854889691	86.14113235473633	0.6770076155662537	0.6920145750045776
124	945.6027237079979	18.47940219938755	85.43010976910591	0.7063974738121033	0.7165079116821289
125	953.5293629580119	18.0231164842844	85.20683854818344	0.7033287882804871	0.7167431116104126
126	961.2812656660099	18.27541199605912	84.65686970949173	0.7221824526786804	0.7365448474884033
127	969.0462753330066	18.75702767074108	87.15547503530979	0.6976598501205444	0.7166333198547363
128	977.4181375830085	18.385282665491104	86.66194865107536	0.6992473602294922	0.7183890342712402
129	985.2311557909998	18.978993207216263	90.19210627675056	0.7141270041465759	0.7361417412757874
130	993.1126006249979	18.697596073150635	83.97308452427387	0.689452052116394	0.7041247487068176
131	1001.0514757500205	18.588458001613617	83.03188279271126	0.6837832927703857	0.7021555304527283
132	1008.8824160830118	18.097214251756668	81.57181587815285	0.7322643399238586	0.7523635625839233
133	1016.6991825830191	17.930866688489914	81.3626352250576	0.7283343076705933	0.7428017854690552
