Epoch	Time(sec)	Loss_dev	Loss_train	R2_dev	R2_train
1	7.581813708005939	701.8658094406128	1610.0002992153168	-0.8716213703155518	-0.8367903232574463
2	14.978655624989187	156.76460981369019	537.1838092803955	-2.1834914684295654	-2.339163064956665
3	22.047605040977942	105.65411794185638	395.9402333498001	-3.581423759460449	-3.6186957359313965
4	29.124296875001164	83.48846220970154	355.63297283649445	-3.92350435256958	-3.86861515045166
5	36.26307837499189	77.84428352117538	335.99659538269043	-3.5384535789489746	-3.3840537071228027
6	43.267006207985105	78.14592778682709	325.18646562099457	-2.606823444366455	-2.3132617473602295
7	51.0700607909821	75.25259590148926	316.9937064051628	-2.8479650020599365	-2.53082275390625
8	58.29150908300653	73.07325530052185	306.09956550598145	-2.2811341285705566	-1.9295361042022705
9	65.2767290409829	70.54047919809818	303.4388542175293	-2.2886598110198975	-2.0181949138641357
10	72.17936691598152	68.74005424976349	298.3619210720062	-1.8099958896636963	-1.4885363578796387
11	79.17527066598996	67.35809573531151	288.36103254556656	-1.778749942779541	-1.5363616943359375
12	86.11840695800493	65.7394967675209	291.1671273112297	-1.8309569358825684	-1.607102394104004
13	92.98833145797835	63.58480912446976	288.73931843042374	-1.9384582042694092	-1.7805511951446533
14	99.93757287500193	67.25344610214233	277.8477459549904	-1.4548184871673584	-1.2874457836151123
15	107.07987058299477	62.74651825428009	271.9598114490509	-1.3276774883270264	-1.0738184452056885
16	114.11789724999107	64.07744586467743	274.83838534355164	-1.2686872482299805	-1.05348539352417
17	121.21881883300375	62.08037877082825	272.16123139858246	-1.0364365577697754	-0.8780142068862915
18	128.01731541598565	61.19320425391197	266.4305770397186	-1.0488817691802979	-0.9430947303771973
19	135.10665674999473	62.681283712387085	263.63358157873154	-0.9740924835205078	-0.8039143085479736
20	142.33174012499512	66.23438024520874	262.07830786705017	-1.0383152961730957	-0.8339906930923462
21	149.40250166598707	61.09343731403351	260.49866157770157	-0.9052337408065796	-0.7184540033340454
22	156.88964158299495	58.434454038739204	253.9238624572754	-0.798163890838623	-0.6519356966018677
23	164.2972960829793	59.15467172861099	258.24708092212677	-0.9295506477355957	-0.7648961544036865
24	173.6755406659795	57.80526104569435	251.3975709080696	-0.9097925424575806	-0.7412242889404297
25	182.1295229579846	57.06524747610092	251.39561241865158	-0.9334217309951782	-0.7253564596176147
26	191.82047295800294	60.88428294658661	259.53181624412537	-0.9280246496200562	-0.7488152980804443
27	202.64150149998022	57.05445262789726	252.9771997332573	-0.7033754587173462	-0.5872945785522461
28	213.51071687499643	56.971114695072174	247.07443195581436	-0.7175439596176147	-0.5577616691589355
29	224.3651872499904	57.53148651123047	243.6846678853035	-0.6190119981765747	-0.5070313215255737
30	235.69103391599492	56.76904731988907	241.41659635305405	-0.6773102283477783	-0.5555435419082642
31	246.03555499998038	54.5487264841795	238.67433667182922	-0.6317481994628906	-0.4906442165374756
