Epoch	Time(sec)	Loss_dev	Loss_train	R2_dev	R2_train
1	9.725864334002836	444.5661201477051	476.67328894138336	-7.671846389770508	-7.311587333679199
2	18.985457542003132	70.25053215026855	298.2467921972275	-3.967921733856201	-3.566009998321533
3	27.873537917010253	65.59495425224304	262.20175790786743	-2.369013547897339	-2.0142822265625
4	36.84244437501184	59.7097008228302	255.2425652742386	-2.2478091716766357	-1.7728183269500732
5	45.63155929200002	59.5492787361145	233.10293638706207	-1.5547940731048584	-1.3395869731903076
6	54.84384079198935	53.59261381626129	223.70234948396683	-1.163719654083252	-1.0179812908172607
7	64.10953754201182	48.81027364730835	227.91721165180206	-0.7817956209182739	-0.6216280460357666
8	72.96631441698992	53.658508479595184	209.73307585716248	-1.1868197917938232	-0.9549045562744141
9	81.56051462498726	55.0346377491951	203.8852413892746	-1.1279518604278564	-0.9061696529388428
10	90.2485839999863	45.65205132961273	207.78725039958954	-0.6404411792755127	-0.5103572607040405
11	99.62556787498761	46.284033596515656	196.8282933831215	-0.5889796018600464	-0.5136133432388306
12	109.85144779199618	43.009212613105774	203.15256303548813	-0.42153286933898926	-0.3111938238143921
13	124.52020666698809	44.36362709663808	195.76057136058807	-0.4534292221069336	-0.3100241422653198
14	145.45053783399635	45.78007036447525	208.6278862953186	-0.6235640048980713	-0.5122683048248291
15	171.76368679199368	43.40544259548187	184.00830042362213	-0.4544426202774048	-0.32226359844207764
16	196.6952449590026	40.57311338186264	178.9923425912857	-0.5998677015304565	-0.44677233695983887
17	223.9938508750056	41.11362022161484	170.85376930236816	-0.3458433151245117	-0.20843505859375
18	242.41135920901434	40.02604007720947	173.3550157546997	-0.31371402740478516	-0.2681993246078491
19	260.23553912498755	37.465130388736725	163.30241799354553	-0.5681883096694946	-0.49759984016418457
20	278.3351473340008	40.899068117141724	183.07586020231247	-0.23267412185668945	-0.09722769260406494
21	293.1131552089937	39.97451460361481	162.9405589401722	-0.14737093448638916	-0.04488241672515869
22	308.3897412089864	34.12517702579498	156.9090637564659	-0.07306790351867676	-0.005379080772399902
23	323.4621343750041	34.75680310279131	159.1240056157112	0.09391409158706665	0.14758282899856567
24	339.194966125011	32.99051654338837	159.88553881645203	-0.1563504934310913	-0.0911715030670166
25	355.6495688339928	34.498230934143066	146.91106402873993	0.06822609901428223	0.16208505630493164
26	372.43292012499296	35.17076534032822	153.3420853614807	0.014485001564025879	0.09541833400726318
27	387.98786608400405	32.662041544914246	151.95955657958984	0.15693920850753784	0.18785059452056885
28	403.502568166994	33.367424845695496	149.71276754140854	0.14190590381622314	0.21967142820358276
29	419.36475466701086	33.23894667625427	145.8740677833557	0.2661816477775574	0.3168063759803772
30	434.874570459011	32.863847613334656	143.5919531583786	0.16939371824264526	0.23367911577224731
31	451.4823534169991	31.808396995067596	141.93074041604996	0.20605099201202393	0.24166721105575562
32	470.0739517500042	32.98026579618454	133.51511058211327	0.3341618776321411	0.36676204204559326
33	488.5158489999885	28.438752277666936	137.17268285155296	0.3457832336425781	0.36484384536743164
34	505.4236506249872	28.722101897001266	131.7093095779419	0.29580122232437134	0.3406643867492676
35	523.3779775000003	29.78590726852417	130.83753642439842	0.26128071546554565	0.32870548963546753
36	540.4468331669923	30.457601726055145	129.59977129101753	0.2897897958755493	0.35699784755706787
37	556.5032404589874	29.725691854953766	129.3171264231205	0.17878037691116333	0.2479042410850525
38	572.5417820840084	31.75698658078909	126.65761417150497	0.18515348434448242	0.2609332799911499
39	588.9985140839999	33.13318020105362	124.91754186153412	0.3352137804031372	0.3707655668258667
40	605.4549891249917	28.803442239761353	125.27232873439789	0.3898792862892151	0.44020795822143555
41	621.8373187920079	27.360511481761932	124.92166370153427	0.3474244475364685	0.3969916105270386
42	637.7998409589927	26.617185652256012	125.34811669588089	0.3343623876571655	0.38349515199661255
43	653.7400314169936	29.10621613264084	142.91066771745682	-0.029114127159118652	0.07528692483901978
44	672.7109898340132	26.268360659480095	119.84563380479813	0.4146226644515991	0.46169543266296387
45	690.7700452090066	27.21455144882202	121.09258186817169	0.3905952572822571	0.4488048553466797
46	708.0986746670096	26.941332697868347	127.20572677254677	0.2690984010696411	0.3181911110877991
47	724.6676793340011	25.321770813316107	116.172587454319	0.37403494119644165	0.42785173654556274
48	741.5393128340074	25.25437557697296	116.49714216589928	0.31814903020858765	0.4014465808868408
49	757.4787911250023	25.808649241924286	116.2396385371685	0.41845208406448364	0.46027475595474243
50	774.1594974169857	24.443852990865707	110.57569316029549	0.38201647996902466	0.43342673778533936
51	789.2341594590107	26.264172732830048	123.32035574316978	0.4619066119194031	0.4989492893218994
52	804.2222807499929	25.21206644177437	113.47669237852097	0.32489490509033203	0.3971456289291382
53	819.2387258750095	25.81101992726326	120.07838013768196	0.2573818564414978	0.3241456151008606
54	833.4048087089905	26.124567061662674	112.16961532831192	0.41967642307281494	0.46163612604141235
55	848.0856237089902	26.646286368370056	111.18153303861618	0.2533108592033386	0.31462305784225464
56	863.7136706250021	26.001218512654305	109.93881458044052	0.4507443308830261	0.4995068907737732
57	878.2828909170057	24.948407029733062	110.1313998401165	0.3083066940307617	0.37303823232650757
58	893.9705767089908	24.888283729553223	111.94408446550369	0.46328848600387573	0.5095828771591187
59	909.1471352500084	26.646009504795074	118.30005237460136	0.4922149181365967	0.52530837059021
60	924.252296333987	23.152441143989563	112.36451727151871	0.49188143014907837	0.5280043482780457
61	938.94325195899	26.867624163627625	109.90338480472565	0.46961498260498047	0.5132070779800415
62	954.3470575000101	22.947335451841354	107.42171630263329	0.44726794958114624	0.501082181930542
63	972.2736477919971	23.36916333436966	106.96210816502571	0.4319612383842468	0.46570122241973877
64	990.1215992500074	23.842159032821655	105.72038930654526	0.5171507596969604	0.55323326587677
65	1006.6396490840125	21.890942811965942	101.5059634745121	0.5231730937957764	0.5632741451263428
66	1022.395138833992	22.312788605690002	109.25679337978363	0.379874050617218	0.42875856161117554
67	1037.7050673339982	22.12339350581169	103.25563728809357	0.5075717568397522	0.554492175579071
68	1054.3872428339964	22.668434590101242	104.26370611786842	0.5033555030822754	0.5456790328025818
69	1069.7654894590087	23.96933177113533	99.37059247493744	0.4599406123161316	0.5131269693374634
70	1084.960042791994	22.086177803575993	98.48141112923622	0.43075859546661377	0.49040257930755615
71	1102.4658876250032	22.530983597040176	103.87617334723473	0.4168822765350342	0.49106913805007935
72	1120.6644882920082	21.706135600805283	99.15867301821709	0.5751211643218994	0.601234495639801
73	1137.059870208992	21.879318237304688	97.5408505499363	0.47941237688064575	0.5002056956291199
74	1152.566587209003	21.411110639572144	100.25768199563026	0.5318070650100708	0.5630406141281128
75	1167.6140466250072	21.371685355901718	100.41041621565819	0.42473089694976807	0.4990628957748413
76	1182.4850612090086	21.984260380268097	98.7332544028759	0.4714306592941284	0.5098629593849182
77	1197.3396815840097	21.355439066886902	95.91507813334465	0.5636959075927734	0.5959919691085815
78	1212.1727124169993	22.498924106359482	97.38744658231735	0.5565681457519531	0.5949432849884033
79	1227.2206447090139	21.170682549476624	96.89763158559799	0.5542862415313721	0.5980629324913025
80	1242.097757542011	20.60120326280594	96.6839551627636	0.6000424027442932	0.6189959645271301
81	1256.853983042005	20.438744531944394	93.93364745378494	0.4790167212486267	0.5153833627700806
82	1272.1554516670003	22.514859557151794	95.98711478710175	0.5707434415817261	0.619950532913208
83	1287.187014333991	21.146293133497238	90.22917672991753	0.5605686902999878	0.6122860908508301
84	1301.850268500013	19.864616338163614	91.57104596495628	0.5265036225318909	0.586421012878418
85	1316.5211169999966	21.298078447580338	91.91945141553879	0.5273520350456238	0.590197741985321
86	1331.6291278749995	20.501727640628815	94.14767390489578	0.5356305837631226	0.5857272148132324
87	1346.3146981669997	20.725935764610767	89.2347754240036	0.5165202617645264	0.5877037048339844
88	1361.1229644590057	22.945931047201157	91.89388138055801	0.5597504377365112	0.6151001453399658
89	1375.7662973749975	20.19163626432419	89.69180768728256	0.5807601809501648	0.6308937668800354
90	1390.9754266669916	20.237762808799744	87.55804196000099	0.46743226051330566	0.5361558198928833
91	1405.4674499589892	21.2638840675354	91.73609119653702	0.5880606174468994	0.6286327242851257
92	1420.4073517920042	19.265671133995056	88.77032759785652	0.5000441074371338	0.5592589974403381
93	1438.1939002090076	20.001779168844223	88.26231187582016	0.6271461248397827	0.6700961589813232
94	1455.3092707089963	19.181936770677567	87.38160637021065	0.6224303245544434	0.6500776410102844
95	1471.606958749995	19.86461466550827	87.98976367712021	0.580463707447052	0.6119964718818665
96	1486.621929624991	19.34188023209572	85.81681671738625	0.5188765525817871	0.5844230055809021
97	1501.8165296250081	19.826534442603588	87.14624616503716	0.5366236567497253	0.5722731351852417
98	1516.6659713750123	19.941040247678757	84.86793187260628	0.6075842380523682	0.6566426157951355
99	1530.871476166998	20.058176338672638	86.73545280098915	0.5952657461166382	0.6349908709526062
100	1545.1550894170068	19.518430173397064	83.36246755719185	0.5328823328018188	0.5951627492904663
